鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南屯區,房地(土地+建物),大光街172巷1~30號,96.0,都市：其他:第二種住宅區,,,1100107,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760513,144.93,4,2,3,有,有,21180000,146140,,0.0,0,,RPWPMLSJKHGGFCB28EA,125.75,19.18,0.0,無,
新社區,房地(土地+建物),興安路121巷1弄1~30號,127.51,都市：其他:住宅區,,,1100107,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040415,180.09,3,2,3,有,無,9900000,54973,,0.0,0,,RPPNMLTJKHGGFGB87EA,177.9,2.19,0.0,無,
烏日區,房地(土地+建物)+車位,三榮路一段361~390號,31.32,都市：其他:第二種住宅區,,,1100108,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021118,157.34,3,2,2,有,有,8650000,54976,坡道平面,29.53,0,,RPSNMLPJKHGGFIB97EA,77.81,11.03,0.0,有,
太平區,房地(土地+建物),育仁路213巷1~30號,74.65,都市：其他:住宅區,,,1100111,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940829,233.13,5,2,3,有,有,14100000,60481,,0.0,0,陽台外推;,RPQOMLSJKHGGFJB28EA,180.42,34.26,0.0,有,
太平區,土地,福隆段1141~1170地號,110.25,,一般農業區,農牧用地,1091212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1620727,14700,,0.0,0,協議價購;,RPUNMLPKJHGGFJB28EA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,文心南三路331~360號,29.82,都市：其他:第三之一種商業區,,,1100110,土地1建物1車位2,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000615,375.17,5,2,4,有,有,33000000,87960,坡道平面,0.0,2400000,其他增建;,RPSPMLSJKHGGFCB87EA,198.63,25.11,0.0,有,
西屯區,房地(土地+建物),大聖街421~450號,89.0,都市：其他:第二種住宅區,,,1100111,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0751118,131.62,5,2,3,有,無,23000000,174745,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPTPMLSJKHGGFCB97EA,110.32,21.3,0.0,無,
南屯區,房地(土地+建物),五權西路二段1171~1200號,150.01,都市：其他:第一之C種住宅區,,,1100118,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0620601,202.72,0,0,0,無,無,33532000,165410,,0.0,0,,RPPOMLTJKHGGFCB57EA,188.15,14.57,0.0,無,032
南屯區,房地(土地+建物),五權西路二段1171~1200號,180.92,都市：其他:第一之B種住宅區,,,1100118,土地2建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0620530,131.6,0,0,0,無,無,39468000,299909,,0.0,0,,SPPOMLTJKHGGFCB67EA,131.6,0.0,0.0,無,033
北屯區,土地,洲際段991~1020地號,380.32,,,,1091107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,51380000,135097,,0.0,0,,RPQTMLTJKHGGFBB08EA,0.0,0.0,0.0,無,
龍井區,土地,龍津段601~630地號,1897.0,非都市： ; 非都市編定：,,,1091218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74599525,39325,,0.0,0,土增稅由買方負擔＄3534099,RPPNMLRKKHGGFKB08DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,文心路一段331~360號,25.17,都市：其他:第二種住宅區,,,1100114,土地1建物1車位3,十三層，十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900912,414.03,6,3,4,有,有,30000000,74690,坡道平面,92.7,6000000,夾層;其他增建;,RPQPMLSJKHGGFCB67EA,209.3,20.65,0.0,有,
龍井區,房地(土地+建物),新興路31~60號,34.52,,鄉村區,乙種建築用地,1100110,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780710,118.92,5,0,5,有,無,6850000,57602,,0.0,0,陽台外推;,RPWNMLPJKHGGFKB48DA,82.08,9.72,0.0,無,034
大肚區,房地(土地+建物),仁德路六六東一巷7弄1~30號,78.72,都市：其他:雿??,,,1100129,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680420,109.62,4,2,3,有,無,4650000,42419,,0.0,0,,RPSNMLPJKHGGFKB08DA,109.62,0.0,0.0,無,
太平區,房地(土地+建物)+車位,樹孝路1~30號,9.92,都市：其他:商業區,,,1091218,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830426,130.22,3,2,2,有,有,7380000,56673,坡道機械,0.0,0,,RPSNMLMJKHGGFJB67DA,106.37,10.65,0.0,有,035
大肚區,房地(土地+建物),興和路185巷1~30號,84.17,,,,1100106,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820618,172.92,4,3,3,有,無,6450000,37300,,0.0,0,頂樓加蓋;其他增建;,RPQNMLSJKHGGFKB18DA,162.96,9.96,0.0,無,
大肚區,土地,追分段1411~1440地號,21.0,,,,1091115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,4762,,0.0,0,,RPRNMLSJKHGGFKB28DA,0.0,0.0,0.0,無,
大肚區,土地,福山段601~630地號,12.56,都市：其他:蝚砌?蝔桐???,,,1100127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,113982,9075,,0.0,0,,RPUNMLSJKHGGFKB58DA,0.0,0.0,0.0,無,
大肚區,房地(土地+建物),遊園路一段70巷2弄1~30號,34.57,,鄉村區,特定目的事業用地,1100118,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710815,73.16,3,2,1,有,無,4100000,56042,,0.0,0,陽台外推;,RPVNMLSJKHGGFKB68DA,73.16,0.0,0.0,無,
太平區,房地(土地+建物),東方二街18巷11弄1~30號,72.08,,山坡地保育區,丙種建築用地,1100111,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0861103,156.62,4,2,3,有,無,7600000,48525,,0.0,0,頂樓加蓋;其他增建;,RPTOMLSJKHGGFJB48DA,130.7,25.92,0.0,無,
太平區,房地(土地+建物),大源路91~120號,112.02,,鄉村區,乙種建築用地,1091228,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0690128,94.67,0,0,0,無,無,10000000,105630,,0.0,0,其他增建;含租約;,RPUOMLSJKHGGFJB58DA,94.67,0.0,0.0,無,
太平區,房地(土地+建物)+車位,祥順路一段91~120號,25.8,都市：其他:住宅區,,,1090719,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091120,168.25,3,2,2,有,有,9680000,62385,坡道平面,32.32,1200000,含裝潢費950000元;,RPUOMLTJKHGGFJB68DA,80.89,10.23,0.0,有,
大肚區,房地(土地+建物),大明四街31~60號,86.54,都市：其他:雿??,,,1100101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840621,152.46,5,3,3,有,無,6380000,41847,,0.0,0,,RPRNMLOKJHGGFKB87DA,143.13,9.33,0.0,無,
太平區,房地(土地+建物),東方一街6巷1~30號,115.77,,鄉村區,乙種建築用地,1090715,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0821231,284.67,4,2,6,有,有,12850000,45140,,0.0,0,頂樓加蓋;,RPWNMLTLJHGGFJB88DA,264.68,19.99,0.0,無,
太平區,房地(土地+建物),新平路一段85巷1弄31~60號,70.38,都市：其他:第一種住宅區,,,1091230,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971007,182.07,4,2,4,有,有,10500000,57670,,0.0,0,頂樓加蓋;其他增建;,RPQOMLQLJHGGFJB08DA,145.55,36.29,0.0,無,
太平區,房地(土地+建物),樹孝路91~120號,9.61,都市：其他:住宅區,,,1091229,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0801007,85.27000000000001,3,2,1,有,有,4500000,52774,,0.0,0,,RPRNMLLMKIPFFJB68DA,66.48,11.14,0.0,有,
太平區,房地(土地+建物)+車位,育賢路61~90號,20.44,都市：其他:住宅區,,,1100110,土地2建物1車位1,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840728,183.9,3,2,1,有,有,10600000,57640,坡道機械,0.0,0,,RPPOMLKLJHGGFJB37DA,157.71,13.04,0.0,有,
大里區,房地(土地+建物)+車位,祥興路571~600號,18.9,都市：其他:住宅區,,,1100120,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,127.4,2,1,1,有,有,8500000,78571,坡道平面,36.4,1350000,,RPUSMLSJKHGGFIB88DA,52.55,6.21,0.0,有,
霧峰區,土地,峰北段301~330地號,85.0,,鄉村區,乙種建築用地,1100111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2480000,29176,,0.0,0,,RPSNMLTJKHGGFIB28DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),甲興路121~150號,77.04,,鄉村區,乙種建築用地,1081128,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090716,271.18,3,3,5,有,無,22300000,82233,,0.0,0,,RPUPMLPJKHGGFIB28DA,256.83,14.35,0.0,有,
大里區,房地(土地+建物),新生路140巷1~30號,24.0,都市：其他:住宅區,,,1100114,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680330,66.95,3,2,2,有,無,6500000,97087,,0.0,0,其他增建;,RPWONLPJKHGGFIB48DA,66.95,0.0,0.0,無,036
大里區,土地,喬城段421~450地號,920.92,都市：其他:公園用地,,,1091120,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,19546,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;畸零地或有合併使用效益;包含公共設施保留地用地;,RPPNMLSJKHGGFIB87DA,0.0,0.0,0.0,無,
霧峰區,房地(土地+建物),民生路661~690號,315.0,,山坡地保育區,丙種建築用地,1091223,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0940802,246.04,5,2,3,有,無,13630000,55397,,0.0,0,,RPQNMLSJKHGGFIB97DA,246.04,0.0,0.0,無,
霧峰區,土地,峰北段301~330地號,87.0,,鄉村區,乙種建築用地,1100110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,25287,,0.0,0,,RPXNMLSJKHGGFIB68DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,草湖路215巷20弄1~30號,84.75,,,,1090130,土地3建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090731,220.07,4,2,3,有,有,14830000,67388,一樓平面,0.0,0,含土地增值稅或其他稅費65071元;含地政士服務費15000元;預售屋、或土地及建物分次登記案件;,RPOOMLSJKHGGFIB87DA,204.53,15.54,0.0,無,
霧峰區,土地,峰南段751~780地號,1111.0,都市：其他:農業區,,,1100113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26880000,24194,,0.0,0,土地上有合法申請農舍未辦保存登記建物,RPOQMLSJKHGGFIB08DA,0.0,0.0,0.0,無,
霧峰區,土地,峰南段31~60地號,145.0,都市：其他:商業區,,,1091124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,75862,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPQRMLSJKHGGFIB38DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,好來七街1~30號,18.16,,鄉村區,乙種建築用地,1100109,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810430,75.69,2,2,1,有,有,4350000,57471,坡道平面,0.0,0,,RPQOMLMLJHGGFIB57DA,50.71,7.57,0.0,有,037
大里區,房地(土地+建物),永隆路481~510號,11.54,都市：其他:商業區,,,1100106,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940314,79.19,2,1,1,有,有,5730000,72358,,0.0,0,夾層;,RPWOMLOLJHGGFIB38DA,52.79,5.2,0.0,有,
烏日區,房地(土地+建物)+車位,健行北路121~150號,27.1,都市：其他:商業區,,,1100106,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050729,222.67000000000002,4,2,2,有,有,12400000,55688,坡道平面,54.26,0,,RPPSMLPLJHGGFIB18DA,105.88,10.66,0.0,有,038
大雅區,房地(土地+建物)+車位,中清路三段991~1020號,17.77,都市：其他:住宅區,,,1100111,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830812,172.44,4,2,2,有,有,7800000,45231,坡道平面,0.0,0,,RPQOMLTJKHGGFHB08DA,100.2,9.88,0.0,有,
潭子區,房地(土地+建物)+車位,復興路一段31~60號,12.64,都市：其他:住宅區,,,1091227,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820730,111.68,3,2,2,有,有,6500000,58202,坡道平面,0.0,0,,RPROMLMJKHGGFHB47DA,64.98,11.25,0.0,有,
大雅區,房地(土地+建物)+車位,雅潭路四段661巷31~60號,25.46,都市：其他:住宅區,,,1100102,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030224,140.87,2,2,2,有,有,8950000,63534,坡道平面,23.93,0,,RPWNMLOJKHGGFHB08DA,60.7,13.93,0.0,有,039
潭子區,房地(土地+建物),頭張路一段22巷1~30號,68.83,都市：其他:住宅區,,,1100105,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790530,186.95,6,2,3,有,無,13000000,69537,,0.0,0,其他增建;,RPXNMLOJKHGGFHB18DA,172.46,14.49,0.0,無,
東勢區,土地,興隆段61~90地號,372.63,都市：其他:農業區,,,1091218,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,25494,,0.0,0,,RPVNMLTJKHGGFGB38DA,0.0,0.0,0.0,無,040
石岡區,土地,石岡段金星面小段151~180地號,2530.0,,山坡地保育區,農牧用地,1091228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13880000,5486,,0.0,0,,RPUNMLTLKIPFFGB76DA,0.0,0.0,0.0,無,
東勢區,土地,保民段841~870地號,130.03,都市：其他:住宅區,,,1100123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4350000,33454,,0.0,0,,RPQNMLRKKHGGFGB77DA,0.0,0.0,0.0,無,
石岡區,土地,新梅子段181~210地號,141.62,,特定農業區,甲種建築用地,1100105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,15535,,0.0,0,,RPTNMLLJKHGGFGB37DA,0.0,0.0,0.0,無,
東勢區,土地,大茅埔段4171~4200地號,433.67,,山坡地保育區,農牧用地,1100104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1614,,0.0,0,持分買賣,RPQNMLTJKHGGFGB87DA,0.0,0.0,0.0,無,024
潭子區,房地(土地+建物)+車位,勝利六街1~30號,13.66,都市：其他:住宅區,,,1100108,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851118,128.1,3,2,2,有,有,7470000,58314,坡道機械,0.0,0,,RPSNMLNKJHGGFHB57DA,78.71,12.02,0.0,有,
沙鹿區,房地(土地+建物),中清路六段151~180號,150.65,都市：其他:第二種住宅區,,,1090610,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020508,211.42,4,2,4,有,有,13850000,65509,,0.0,0,,RPQPMLSJKHGGFFB87DA,189.35,22.07,0.0,無,
沙鹿區,房地(土地+建物),國昌二街31~60號,81.8,都市：其他:第二種住宅區,,,1100114,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0720403,113.16,3,3,3,有,無,7300000,64510,,0.0,0,其他增建;,RPOQMLSJKHGGFFB77DA,113.16,0.0,0.0,無,
沙鹿區,房地(土地+建物)+車位,清泉路91~120號,51.57,都市：其他:農業區,,,1091127,土地2建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0980115,98.42999999999999,3,2,2,有,有,4500000,45718,坡道平面,0.0,0,,RPPNMLTJKHGGFFB67DA,62.49,9.97,0.0,無,
外埔區,土地,三崁段901~930地號,1578.07,,特定農業區,甲種建築用地,1100105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28642200,18150,,0.0,0,,RPPNMLRKKHGGFEB47DA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物),府前街137巷1~30號,36.0,都市：其他:第二種商業區,,,1100125,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0691001,97.95,5,3,5,有,無,3384100,34549,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXNMLSJKHGGFDB18DA,97.95,0.0,0.0,無,
外埔區,土地,下鐵山段121~150地號,270.49,,特定農業區,甲種建築用地,1100110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4744980,17542,,0.0,0,,RPQNMLOLJHGGFEB27DA,0.0,0.0,0.0,無,
豐原區,土地,豐原段661~690地號,14.0,都市：其他:第二種商業區,,,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,78571,,0.0,0,,RPUOMLMJKHGGFDB37DA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物)+車位,安康路1~30號,10.75,都市：其他:第二種住宅區,,,1091223,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901018,100.81,3,2,2,有,有,6400000,63486,坡道機械,9.33,0,夾層;,RPQOMLQLJHGGFDB47DA,58.45,9.52,0.0,有,
后里區,房地(土地+建物),富春路121~150號,125.67,都市：其他:農業區,,,1100105,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0910912,259.14,5,3,3,有,有,11500000,44378,,0.0,0,頂樓加蓋;其他增建;,RPXNMLSJJHGGFDB08DA,219.93,34.65,0.0,無,
豐原區,房地(土地+建物),博愛街35巷7弄1~30號,23.0,都市：其他:第二種商業區,,,1100106,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0491015,39.04,2,1,1,有,無,2800000,71721,,0.0,0,,RPQNMLRJJHGGFDB27DA,39.04,0.0,0.0,無,042
南屯區,房地(土地+建物),大墩六街1~30號,63.0,都市：其他:第二種住宅區,,,1091205,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730216,101.63,3,2,3,有,無,12500000,122995,,0.0,0,,RPVPMLSJKHGGFCB08DA,90.54,11.09,0.0,無,
西屯區,房地(土地+建物)+車位,臺灣大道二段691~720號,38.12,都市：其他:第三種住宅區。,,,1100111,土地2建物1車位2,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070619,274.13,3,2,2,有,有,26800000,108093,坡道平面,59.5,3600000,,RPOQMLSJKHGGFCB47DA,117.14,22.58,0.0,有,
南屯區,房地(土地+建物)+車位,南屯路二段860巷28弄1~30號,28.13,都市：其他:第二種住宅區,,,1091230,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791213,145.71,3,2,2,有,有,7500000,51472,坡道機械,0.0,0,陽台外推;,RPPRMLSJKHGGFCB67DA,94.32,9.1,0.0,有,
南屯區,房地(土地+建物)+車位,大墩十三街1~30號,18.06,都市：其他:第二之一種商業區,,,1100112,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810602,104.84,4,2,3,有,有,5000000,47692,升降機械,0.0,0,陽台外推;頂樓加蓋;,RPPQMLPJKHGGFCB27DA,72.93,11.74,0.0,有,
南屯區,房地(土地+建物)+車位,忠勇路61~90號,22.37,都市：其他:第三之二種住宅區,,,1100117,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050817,183.48000000000002,3,2,2,有,有,15000000,81753,坡道平面,0.0,0,,RPVPMLPJKHGGFCB77DA,88.68,16.63,0.0,有,
南屯區,房地(土地+建物)+車位,忠勇路91~120號,11.59,都市：其他:第二種住宅區,,,1091231,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830905,93.16999999999999,2,2,1,有,有,5000000,53665,坡道機械,0.0,0,,RPOPMLPJKHGGFCB07DA,59.49,10.33,0.0,有,
南屯區,房地(土地+建物)+車位,大墩路691~720號,15.53,都市：其他:第二之一種商業區,,,1091117,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,145.13,3,2,2,有,有,9000000,62013,坡道機械,0.0,0,,RPQOMLTJKHGGFCB57DA,87.08,9.67,0.0,有,
南屯區,房地(土地+建物),大墩四街1~30號,45.87,都市：其他:第二種住宅區,,,1091210,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961225,455.62,4,3,3,有,有,33590000,73724,,0.0,0,,RPPPMLOJKHGGFCB07DA,273.45,26.39,0.0,有,
南屯區,房地(土地+建物),向上路一段661~690號,21.42,都市：其他:第二種住宅區,,,1091212,土地1建物1車位0,一層，二層，騎樓,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870414,183.01,0,0,0,無,有,24000000,131140,,0.0,0,,RPXPMLOJKHGGFCB87DA,132.74,15.29,0.0,有,
南屯區,房地(土地+建物)+車位,河南路四段691~720號,28.82,都市：其他:第二種住宅區,,,1091213,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950222,302.14,5,2,2,有,有,22000000,72814,坡道平面,43.82,0,陽台外推;,RPRQPLMJKHGGFCB47DA,169.85,18.06,0.0,有,
西屯區,房地(土地+建物),逢甲路19巷1~30號,4.17,都市：其他:第二種住宅區,,,1100111,土地2建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890615,30.97,1,1,1,有,有,2430000,78463,,0.0,0,,RPORMLLJKHGGFCB86DA,18.04,1.68,0.0,有,
南屯區,房地(土地+建物)+車位,嶺東南路151~180號,14.19,都市：其他:第五種住宅區,,,1100103,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090814,136.92000000000002,3,2,2,有,有,9000000,65732,坡道平面,35.95,0,,RPUWMLMJKHGGFCB08DA,60.6,6.19,0.0,有,043
南屯區,房地(土地+建物)+車位,向上路五段1~30號,16.42,都市：其他:第二種住宅區,,,1100109,土地1建物2車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,214.51,4,2,2,有,有,11130000,51886,坡道平面,16.35,0,陽台外推;,RPPVMLTLJHGGFCB28DA,123.27,21.07,0.0,有,
西屯區,房地(土地+建物),文心路二段541~570號,7.97,都市：其他:第三種住宅區。,,,1100114,土地1建物1車位0,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,118.92,3,2,2,有,有,9750000,81988,,0.0,0,,RPROMLSLJHGGFCB67DA,61.38,19.7,0.0,有,
西屯區,房地(土地+建物)+車位,安和路181~210號,17.79,都市：其他:第二之A種住宅區,,,1091101,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,90.91,2,2,1,有,有,9480000,110503,坡道機械,12.36,800000,預售屋、或土地及建物分次登記案件;,RPUSNLTLJHGGFCB58DA,44.94,5.35,0.0,有,
西屯區,房地(土地+建物)+車位,福誠路91~120號,20.0,都市：其他:第二之A種住宅區,,,1091206,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,101.93,2,2,1,有,有,10950000,112203,坡道機械,12.36,900000,預售屋、或土地及建物分次登記案件;,RPVSNLTLJHGGFCB68DA,50.41,6.95,0.0,有,
西屯區,房地(土地+建物)+車位,福誠路91~120號,19.94,都市：其他:第二之A種住宅區,,,1091202,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,101.86,2,2,1,有,有,11000000,112849,坡道機械,12.36,900000,含裝潢費;預售屋、或土地及建物分次登記案件;,RPWSNLTLJHGGFCB78DA,50.41,6.95,0.0,有,
西屯區,房地(土地+建物)+車位,安和路181~210號,17.79,都市：其他:第二之A種住宅區,,,1091214,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,90.91,2,2,1,有,有,9550000,110121,坡道機械,12.36,900000,預售屋、或土地及建物分次登記案件;,RPXSNLTLJHGGFCB88DA,44.94,5.35,0.0,有,
西屯區,房地(土地+建物)+車位,福誠路91~120號,17.79,都市：其他:第二之A種住宅區,,,1091129,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,90.91,2,2,1,有,有,9500000,107575,坡道機械,12.36,1050000,預售屋、或土地及建物分次登記案件;,RPQTNLTLJHGGFCB28DA,44.94,5.35,0.0,有,
西屯區,房地(土地+建物),安和路181~210號,44.25,都市：其他:第二之A種住宅區,,,1091123,土地2建物1車位0,一層，二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,222.63,0,0,0,無,有,39980000,179580,,0.0,0,預售屋、或土地及建物分次登記案件;,RPRTNLTLJHGGFCB38DA,162.1,9.32,0.0,有,
西屯區,房地(土地+建物)+車位,安和路181~210號,21.49,都市：其他:第二之A種住宅區,,,1091227,土地2建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,110.37,2,2,1,有,有,11480000,109515,坡道機械,24.72,2100000,預售屋、或土地及建物分次登記案件;,RPSTNLTLJHGGFCB48DA,47.97,6.89,0.0,有,
西屯區,房地(土地+建物)+車位,安和路181~210號,36.24,都市：其他:第二之A種住宅區,,,1091109,土地2建物1車位1,一層，二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,184.28,0,0,0,無,有,29600000,184436,坡道平面,33.55,1800000,預售屋、或土地及建物分次登記案件;,RPTTNLTLJHGGFCB58DA,109.36,6.64,0.0,有,
西屯區,房地(土地+建物)+車位,安和路181~210號,23.09,都市：其他:第二之A種住宅區,,,1091128,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,118.41,2,2,1,有,有,11240000,111242,坡道平面,33.55,1800000,預售屋、或土地及建物分次登記案件;,RPUTNLTLJHGGFCB68DA,47.48,6.89,0.0,有,
