鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),華東街271~300號,9.07,都市：其他:住宅區,,,1100124,土地2建物1車位0,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,98.12,2,2,1,有,有,17800000,181411,,0.0,0,含裝潢費;預售屋、或土地及建物分次登記案件;,RPSTMLRLJHGGFAF38DA,58.97,2.87,7.18,有,
板橋區,房地(土地+建物),和平路安樂巷49弄1~30號,36.3,都市：其他:住宅區,,,1100111,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720513,96.46,3,2,2,有,無,7100000,73606,,0.0,0,,RPQRMLSLJHGGFAF08DA,80.87,0.0,15.59,無,115
板橋區,房地(土地+建物)+車位,華東街271~300號,14.79,都市：其他:住宅區,,,1091025,土地2建物1車位2,四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,179.46,3,2,2,有,有,25000000,157792,坡道平面,45.74,3900000,含裝潢費;預售屋、或土地及建物分次登記案件;,RPTRMLSLJHGGFAF38DA,79.09,6.31,8.61,有,
板橋區,房地(土地+建物)+車位,中山路一段181~210號,21.13,都市：其他:第二種特定專用區,,,1091102,土地1建物1車位2,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,345.71000000000004,3,2,3,有,有,55500000,160544,坡道平面,72.06,0,,RPTOMLSJKHGGFAF97DA,166.1,5.64,19.61,有,
板橋區,房地(土地+建物),文化路二段421~450號,12.5,都市：其他:住宅區,,,1100109,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901130,72.52,2,1,1,有,有,13600000,187534,,0.0,0,陽台外推;夾層;其他增建;,RPPOMLTLJHGGFAF77DA,41.34,1.15,6.81,有,
土城區,房地(土地+建物)+車位,永豐路13巷31~60號,28.07,都市：其他:第一種住宅區,,,1091227,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,188.34,3,2,2,有,有,20190000,122608,坡道平面,38.35,1800000,,RPTNMLRKKHGGFAF87DA,96.97,0.97,11.97,有,
土城區,車位,永豐路13巷31~60號,2.44,都市：其他:第一種住宅區,,,1100112,土地0建物0車位1,,,其他,,,,38.35,0,0,0,有,有,1800000,,坡道平面,38.35,1800000,僅車位交易;,RPVNMLRKKHGGFAF08DA,0.0,0.0,0.0,有,116
土城區,車位,永豐路13巷31~60號,2.44,都市：其他:第一種住宅區,,,1100112,土地0建物0車位1,,,其他,,,,38.35,0,0,0,有,有,1800000,,坡道平面,38.35,1800000,僅車位交易;,RPWNMLRKKHGGFAF18DA,0.0,0.0,0.0,有,116
板橋區,房地(土地+建物),重慶路301~330號,20.9,都市：其他:商業區,,,1100104,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,87.41,3,2,1,有,無,10750000,122984,,0.0,0,陽台外推;,RPQOMLRKKHGGFAF67DA,87.41,0.0,0.0,無,118
板橋區,房地(土地+建物),信義路181~210號,23.33,都市：其他:乙種工業區,,,1100119,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770920,64.26,2,1,1,有,無,7200000,112045,,0.0,0,頂樓鐵棚加蓋頂加格局:2房1廳1衛頂樓加蓋;,RPXOMLRKKHGGFAF38DA,58.59,0.0,5.67,無,119
板橋區,房地(土地+建物)+車位,公園街31~60號,21.17,都市：其他:道路用地,,,1091115,土地3建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970319,198.78,3,2,2,有,有,27000000,135829,坡道平面,38.1,0,親友、員工、共有人或其他特殊關係間之交易;,RPOQMLRKKHGGFAF67DA,103.19,0.0,14.97,有,
板橋區,房地(土地+建物)+車位,文化路一段361~390號,6.96,都市：其他:住宅區,,,1091222,土地1建物1車位1,七層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,152.05,3,2,2,有,有,27000000,177573,坡道平面,28.94,0,陽台外推;,RPVUMLRKKHGGFAF78DA,72.4,0.0,14.19,有,
新莊區,房地(土地+建物),天祥街1~30號,3.56,都市：其他:住宅區,,,1091208,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,26.5,1,1,1,有,有,3630000,136981,,0.0,0,,RPTNMLMKKIPFFBF38DA,13.58,1.26,0.0,有,120
泰山區,房地(土地+建物),貴陽街90巷1~30號,157.55,都市：其他:乙種工業區,,,1091124,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0780927,351.9,0,0,0,有,無,40500000,115090,,0.0,0,其他增建;,RPRQMLOKKIPFFBF68DA,317.13,17.39,17.38,無,
林口區,房地(土地+建物)+車位,文化二路二段110巷1~30號,27.72,都市：其他:第五種住宅區,,,1091219,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950705,227.2,4,2,3,有,有,16500000,72623,坡道平面,69.06,0,陽台外推;,RPRNMLKLKIPFFBF08DA,106.59,2.8,10.54,有,
林口區,房地(土地+建物),自強一街31~60號,31.12,都市：其他:第四種住宅區,,,1100103,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771219,86.8,4,1,2,有,無,5200000,59908,,0.0,0,陽台外推;其他增建;,RPPNMLOJJHGGFBF07DA,76.82,0.0,7.87,無,
林口區,房地(土地+建物)+車位,仁愛二路91~120號,30.63,都市：其他:第五種住宅區,,,1100102,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960612,182.7,4,2,2,有,有,18150000,99343,坡道平面,36.38,0,露台約定專用約26坪。,RPOOMLNKJHGGFBF07DA,100.47,2.96,8.05,有,121
泰山區,土地,大窠段31~60地號,1451.3,都市：其他:保護區,,,1091116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2627940,1811,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLRKJHGGFBF47DA,0.0,0.0,0.0,無,
五股區,房地(土地+建物)+車位,登林路61~90號,15.32,都市：其他:住宅區,,,1100107,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,128.08,4,2,2,有,有,7430000,58011,坡道平面,0.0,0,陽台外推;夾層;,RPQTMLSJJHGGFBF18DA,57.56,0.0,9.42,有,
泰山區,房地(土地+建物)+車位,明志路三段451~480號,56.61,都市：其他:乙種工業區,,,1100112,土地1建物1車位2,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070831,335.46000000000004,0,0,0,無,有,22620000,69805,坡道平面,54.39,3000000,,RPSQMLKLJHGGFBF47DA,165.15,9.16,6.1,有,
新莊區,房地(土地+建物)+車位,思源路332巷31~60號,26.94,都市：其他:第二種住宅區,,,1091230,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091014,159.7,3,2,2,有,有,25700000,189879,坡道平面,36.99,2400000,含裝潢費;預售屋、或土地及建物分次登記案件;,RPPUMLMLJHGGFBF77DA,69.36,4.89,7.12,有,
新莊區,房地(土地+建物)+車位,新北大道四段181~210號,25.13,都市：其他:第二種商業區,,,1091203,土地1建物1車位1,十六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050920,224.31,2,2,2,有,有,27500000,137083,坡道平面,40.48,2300000,,RPROMLPLJHGGFBF67DA,108.0,0.0,10.15,有,
新莊區,房地(土地+建物)+車位,新北大道四段181~210號,25.44,都市：其他:第二種商業區,,,1091230,土地1建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050920,226.05,2,2,2,有,有,28800000,143073,坡道平面,40.48,2250000,,RPSQMLPLJHGGFBF97DA,109.21,0.0,9.94,有,
新莊區,房地(土地+建物)+車位,立信一街31~60號,10.97,都市：其他:住宅區,,,1100108,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990104,106.35,2,2,1,有,有,13680000,130166,坡道平面,15.85,1900000,陽台外推;其他增建;,RPSNMLTLJHGGFBF08DA,48.18,4.58,8.78,有,
新莊區,房地(土地+建物),華興街1~30號,32.45,都市：其他:住宅區,,,1080826,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650730,99.24,6,0,6,有,無,10900000,109835,,0.0,0,陽台外推;其他增建;,RPXWMLLLJHGGFBF68DA,99.24,0.0,0.0,無,122
新莊區,房地(土地+建物)+車位,新北大道四段211~240號,33.9,都市：其他:第二種商業區,,,1091224,土地1建物1車位3,二十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040907,366.88,3,2,3,有,有,38380000,129985,坡道平面,117.39,5950000,,RPOOMLQLJHGGFBF47DA,149.67,0.0,17.73,有,
新莊區,土地,福營段151~180地號,264.47,都市：其他:部分第三種住宅區部分綠地兼道路用地,,,1100126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24400000,92260,,0.0,0,,RPPOMLRLJHGGFBF67DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北大道四段211~240號,33.9,都市：其他:第二種商業區,,,1091231,土地1建物1車位2,二十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040907,327.77,3,2,3,有,有,37300000,131658,坡道平面,78.26,4450000,,RPXNMLLLJHGGFBF77DA,149.67,0.0,17.71,有,
五股區,房地(土地+建物)+車位,新城八路1~30號,13.78,都市：其他:商業區,,,1091230,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,131.65,2,2,2,有,有,10500000,79757,坡道平面,0.0,0,,RPRRMLTLJHGGFBF38DA,61.07,1.28,4.24,有,123
五股區,房地(土地+建物)+車位,成泰路三段331~360號,13.54,都市：其他:住宅區,,,1100121,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080726,83.03999999999999,1,2,1,有,無,6750000,85810,坡道平面,26.52,1900000,,RPSTMLMJKHGGFBF87DA,31.42,1.72,4.27,有,
五股區,房地(土地+建物)+車位,成泰路三段331~360號,28.73,都市：其他:住宅區,,,1100121,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080726,154.4,3,2,2,有,無,13900000,94588,坡道平面,29.12,2050000,,RPTTMLMJKHGGFBF97DA,69.6,5.21,8.14,有,
五股區,房地(土地+建物)+車位,成泰路三段331~360號,28.73,都市：其他:住宅區,,,1100117,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080726,154.4,3,2,2,有,無,12430000,83653,坡道平面,29.12,1950000,,RPUTMLMJKHGGFBF08DA,69.6,5.21,8.14,有,
林口區,房地(土地+建物)+車位,文化二路二段88巷1~30號,12.98,都市：其他:第五種住宅區,,,1100117,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050408,98.93,2,2,1,有,有,8500000,85919,塔式車位,9.37,0,,RPRPMLSJKHGGFBF97DA,50.59,2.81,6.85,有,124
五股區,房地(土地+建物)+車位,新五路三段271~300號,26.66,都市：其他:商業區,,,1100112,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,206.42000000000002,3,2,2,有,有,20100000,106364,坡道平面,35.78,1950000,,RPWTMLSJKHGGFBF88DA,98.91,4.13,12.51,有,
五股區,房地(土地+建物)+車位,新五路三段271~300號,11.56,都市：其他:商業區,,,1100102,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,111.1,1,2,1,有,有,8620000,91207,坡道平面,37.97,1950000,,RPPUMLSJKHGGFBF28DA,42.78,0.0,5.52,有,
五股區,房地(土地+建物)+車位,新五路三段241~270號,11.37,都市：其他:商業區,,,1100109,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,109.63,1,2,1,有,有,9100000,96986,坡道平面,37.97,2150000,,RPQUMLSJKHGGFBF38DA,42.71,0.0,4.58,有,
新莊區,房地(土地+建物)+車位,思源路332巷31~60號,24.05,都市：其他:第二種住宅區,,,1091005,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091014,146.29000000000002,2,2,1,有,有,22580000,186459,坡道平面,36.99,2200000,含裝潢費;,RPQNMLTJKHGGFBF77DA,63.62,4.12,4.63,有,
新莊區,房地(土地+建物)+車位,思源路332巷31~60號,24.05,都市：其他:第二種住宅區,,,1100102,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091014,146.29000000000002,2,2,1,有,有,22880000,188289,坡道平面,36.99,2300000,含裝潢費;,RPSNMLTJKHGGFBF97DA,63.62,4.12,4.63,有,
新莊區,房地(土地+建物)+車位,思源路332巷1~30號,22.04,都市：其他:第二種住宅區,,,1100108,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091014,136.55,2,2,1,有,有,20060000,178385,坡道平面,36.99,2300000,含裝潢費;,RPTNMLTJKHGGFBF08DA,57.77,4.39,3.64,有,
新莊區,房地(土地+建物)+車位,中信街151~180號,6.74,都市：其他:第一種商業區,,,1091119,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060926,93.32,0,0,0,無,有,11340000,156405,坡道平面,36.8,2500000,,RPPNMLRKKHGGFBF57DA,31.57,1.92,4.51,有,
五股區,房地(土地+建物)+車位,芳洲九路31~60號,29.9,都市：其他:住宅區,,,1100114,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041020,182.22000000000003,3,2,2,有,有,14600000,80123,坡道平面,32.1,0,,RPUOMLRKKHGGFBF18DA,83.38,7.25,7.8,有,125
新莊區,房地(土地+建物)+車位,莊崑路1~30號,12.61,都市：其他:商業區,,,1100112,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060419,134.49,2,2,1,有,有,10000000,74355,坡道平面,23.17,0,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPPOMLRKKHGGFBF67DA,62.47,6.13,6.52,有,126
林口區,土地,菁埔段後湖小段31~60地號,298.4,都市：其他:第三種住宅區。,,,1100130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,8378,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTPMLRKKHGGFBF18DA,0.0,0.0,0.0,無,
五股區,房地(土地+建物),中興路一段1巷1~30號,124.5,,一般農業區,農牧用地,1100201,土地3建物1車位0,一層,三層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0740802,122.4,0,0,0,無,無,10083870,82385,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUPMLRKKHGGFBF28DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,中正路893巷61~90號,13.81,都市：其他:住宅區,,,1100122,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,156.7,3,1,2,有,有,15000000,95724,坡道平面,26.52,0,,RPWPMLRKKHGGFBF48DA,82.82,2.13,8.18,有,127
五股區,房地(土地+建物)+車位,新城一路61~90號,33.5,都市：其他:住宅區,,,1100122,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090120,204.5,3,2,2,有,有,16370000,88666,坡道平面,58.22,3400000,,RPOQMLRKKHGGFBF77DA,82.03,2.31,11.01,有,
五股區,房地(土地+建物)+車位,新城一路61~90號,33.5,都市：其他:住宅區,,,1100122,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090120,175.39,3,2,2,有,有,14150000,83402,坡道平面,29.11,1950000,,RPRQMLRKKHGGFBF08DA,82.03,2.31,11.01,有,
新莊區,房地(土地+建物),中和街25巷1~30號,28.42,都市：其他:住宅區,,,1091003,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0751125,97.87,3,2,2,有,無,13300000,135895,,0.0,0,,RPRPMLSKKHGGFBF08DA,86.79,11.08,0.0,無,
深坑區,房地(土地+建物),文化街91~120號,26.49,都市：其他:住宅區,,,1091229,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811030,130.67,3,2,2,有,無,11100000,84947,,0.0,0,陽台外推;其他增建;,RPTNMLSJJHGGFCF97DA,106.75,1.85,9.86,有,
新莊區,房地(土地+建物),青山路一段31~60號,14.91,都市：其他:住宅區,,,1100112,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,123.56,3,2,2,有,有,9520000,77048,,0.0,0,,RPVNMLSKKHGGFBF28DA,68.81,0.0,22.23,有,
新店區,房地(土地+建物),中正路700巷31~60號,29.28,都市：其他:第四種住宅區,,,1100106,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890225,171.95999999999998,3,2,2,有,有,18000000,104676,,0.0,0,其他增建;,RPUPMLRLJHGGFCF38DA,90.52,0.0,14.62,有,
石碇區,土地,蓬菜寮段蓬菜寮小段31~60地號,441.0,,山坡地保育區,農牧用地,1100129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,4762,,0.0,0,,RPVOMLSLJHGGFCF48DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),花園一路二段1~30號,36.25,都市：其他:住宅區,,,1100118,土地2建物1車位0,十層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700711,167.97,2,2,1,有,有,12700000,75609,,0.0,0,,RPPOMLPLJHGGFCF57DA,142.68,0.0,0.0,有,
新店區,房地(土地+建物),中正路518巷1~30號,48.65,都市：其他:乙種工業區,,,1100109,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),工商用,鋼筋混凝土造,0720201,107.62,3,2,2,有,無,10900000,101282,,0.0,0,建物部份含未登記之改建,RPPPMLNJKHGGFCF37DA,96.4,0.0,11.22,無,
坪林區,土地,灣潭段粗窟小段61~90地號,397.06,都市：其他:保安保護區,,,1100204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1511,,0.0,0,,RPRNMLRKKHGGFCF87DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),環河路31~60號,8.75,都市：其他:道路用地,,,1091222,土地2建物1車位0,一層，夾層,三十四層,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,0880826,113.00999999999999,0,1,1,有,有,19800000,175206,,0.0,0,夾層;其他增建;,RPTNMLRKKHGGFCF08DA,84.86,0.0,0.0,有,
汐止區,房地(土地+建物),汐萬路二段275巷1弄1~30號,23.76,,鄉村區,乙種建築用地,1091128,土地12建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701221,77.68,3,2,1,有,無,3400000,43769,,0.0,0,,RPRPMLOKKIPFFDF78DA,65.41,0.0,12.27,無,
汐止區,房地(土地+建物)+車位,康寧街601~630號,21.17,都市：其他:第二種住宅區,,,1091115,土地2建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851211,145.2,3,2,2,有,有,11350000,78168,坡道平面,39.59,0,,RPVQMLQKJIPFFDF76DA,71.34,2.09,10.23,有,128
金山區,房地(土地+建物),中華路361~390號,21.63,都市：其他:住宅區,,,1100109,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831101,101.78,3,2,2,有,有,3780000,37139,,0.0,0,,RPTPMLLLJHGGFDF77DA,77.53,1.32,6.54,有,
金山區,房地(土地+建物),中山路313巷1~30號,13.77,都市：其他:住宅區,,,1100130,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850902,94.15,3,1,2,有,無,3100000,32926,,0.0,0,本建物有電梯，惟未停於本樓層,RPUOMLNJKHGGFDF87DA,78.15,4.18,7.04,有,
汐止區,房地(土地+建物),忠孝東路421~450號,6.45,都市：其他:第二種住宅區,,,1100101,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851009,47.589999999999996,1,1,1,有,有,5000000,105064,,0.0,0,夾層;,RPTPMLNJKHGGFDF87DA,35.07,1.87,0.0,有,
汐止區,房地(土地+建物),橫科路52巷1~30號,25.34,都市：其他:第二種住宅區,,,1100105,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741210,101.46,3,2,1,有,無,9280000,91465,,0.0,0,其他增建;,RPRNMLQJKHGGFDF77DA,89.66,0.0,11.8,無,
汐止區,房地(土地+建物),東勢街201巷163弄1~30號,74.01,,山坡地保育區,丙種建築用地,1091126,土地5建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0850216,166.25,5,2,3,有,有,12000000,72180,,0.0,0,陽台外推;夾層;其他增建;,RPUOMLTJKHGGFDF48DA,138.98,17.54,6.65,無,
汐止區,房地(土地+建物),新臺五路二段151~180號,12.34,都市：其他:第二種住宅區,,,1100105,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891212,107.85000000000001,3,2,1,有,有,9800000,90867,,0.0,0,,RPVNMLRKKHGGFDF38DA,66.01,0.0,10.89,有,
汐止區,房地(土地+建物)+車位,新臺五路一段61~90號,19.63,都市：其他:鐵路用地,,,1100112,土地3建物1車位2,六層,二十一層,住宅大樓(11層含以上有電梯),工商用,鋼造,0830330,299.74,0,0,0,無,有,19494050,65037,坡道平面,63.02,0,,RPUOMLRKKHGGFDF38DA,171.68,0.0,0.0,有,
汐止區,房地(土地+建物),新臺五路二段1~30號,30.0,都市：其他:第二種住宅區,,,1100109,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680126,86.88,1,2,2,有,無,7180000,82643,,0.0,0,陽台外推;,RPOOMLRKKHGGFDF77DA,77.9,0.0,8.98,無,
汐止區,房地(土地+建物)+車位,新臺五路一段61~90號,17.45,都市：其他:鐵路用地,,,1100106,土地3建物1車位2,十三層,二十層,住宅大樓(11層含以上有電梯),工商用,鋼造,0830330,262.78,5,1,0,有,有,16800000,63932,坡道平面,63.02,0,,RPWOMLRKKHGGFDF58DA,152.22,0.0,0.0,有,129
汐止區,房地(土地+建物),康寧街885巷1~30號,42.01,,山坡地保育區,丙種建築用地,1091218,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0881014,97.27,4,2,2,有,有,6180000,63534,,0.0,0,,RPRNMLSKKHGGFDF08DA,64.16,0.0,9.59,無,130
汐止區,房地(土地+建物)+車位,湖東街31~60號,26.79,都市：其他:第二種住宅區,,,1091110,土地2建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080530,176.24,3,2,2,有,有,15800000,100272,升降平面,32.63,1400000,,RPWNMLSKKHGGFDF58DA,78.85,12.05,5.94,有,
淡水區,房地(土地+建物)+車位,八勢一街63巷31~60號,12.76,都市：其他:住宅區(二),,,1100123,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971125,90.5,2,1,1,有,有,6643000,73403,坡道平面,23.23,0,陽台外推;,RPVSMLNJKHGGFEF48DA,41.12,0.0,6.28,有,131
八里區,土地,楓林段1891~1920地號,2654.24,都市：其他:保護區,,,1100128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8760000,3300,,0.0,0,,RPSOMLSLJHGGFEF38DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,湖前街110巷97弄1~30號,40.86,,山坡地保育區,丙種建築用地,1100110,土地8建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,149.18,2,2,1,有,有,11250000,75412,坡道機械,24.63,0,,RPRNMLLMJHGGFDF47DA,73.12,0.0,9.85,有,132
淡水區,房地(土地+建物)+車位,中正路二段31~60號,17.79,都市：其他:商業區,,,1021124,土地2建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,248.55,1,2,1,有,有,26950000,115301,坡道平面,27.39,1450000,,RPPRMLPKRHPFFEF96DA,96.0,3.26,44.74,有,
淡水區,房地(土地+建物)+車位,中正路二段31~60號,10.11,都市：其他:商業區,,,1091208,土地2建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,150.54,1,2,1,有,有,13860000,101989,坡道平面,27.39,1300000,,RPPNMLPKKIPFFEF58DA,61.99,5.85,12.35,有,
淡水區,房地(土地+建物),中正路二段31~60號,6.37,都市：其他:商業區,,,1091228,土地2建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,81.11,1,2,1,有,有,7010000,86426,,0.0,0,,RPTQMLSLKIPFFEF07DA,44.39,3.93,4.5,有,
八里區,房地(土地+建物)+車位,龍形二街31~60號,25.98,都市：其他:住宅區,,,1100115,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820522,164.53,3,2,2,有,有,7700000,46800,坡道平面,0.0,0,,RPWRMLOKJHGGFEF58DA,108.02,0.0,8.34,有,
淡水區,房地(土地+建物)+車位,淡金路38巷31~60號,8.53,都市：其他:住宅區(三),,,1100108,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,103.64,1,0,1,有,有,7500000,85714,坡道平面,30.14,1200000,,RPSRMLSJKHGGFEF58DA,46.8,1.2,3.62,有,
雙溪區,房地(土地+建物),中華路91~120號,66.01,都市：其他:商業區,,,1100108,土地3建物1車位0,一層，地下一層,二層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0340520,98.1,0,0,0,無,無,5800000,59123,,0.0,0,頂樓加蓋;,RPRNMLTJKHGGFFF28DA,98.1,0.0,0.0,無,
